doi,title,pmid,authors,year,issns,supporting_cites,disputing_cites,mentioning_cites,total_cites,scite_report_link,fields,first_approach,second_approach,third_approach
10.1111/j.1600-0706.2013.00457.x,Increased temperature alters feeding behavior of a generalist herbivore,,"['Nathan P. Lemoine', 'Willem A. Drews', 'Deron E. Burkepile', 'John D. Parker']",2013.0,['0030-1299'],10.0,2.0,92.0,104.0,https://scite.ai/reports/increased-temperature-alters-feeding-behavior-gJzVr5,Nutrient cycle_Ecology_Insect_Popillia_Japonica_Feeding behavior_Generalist and specialist species_Herbivore_Plant community_Biology,0.0,0.0,0.0
10.1111/j.1756-2171.2012.00170.x,"fines,leniency, andrewardsin antitrust",,"['Maria Bigoni', 'Sven-Olof Fridolfsson', 'Chloé Le Coq', 'Giancarlo Spagnolo']",2012.0,['0741-6261'],10.0,0.0,87.0,97.0,https://scite.ai/reports/fines-leniency-andrewardsin-antitrust-DwZ42N,Public economics_Economics_Corruption_Cartel_Monetary economics_Deterrence theory,0.0,0.0,0.0
10.1080/15374416.2012.651989,Family Relationships and Parental Monitoring During Middle School as Predictors of Early Adolescent Problem Behavior,22417193.0,"['Gregory M. Fosco', 'Elizabeth A. Stormshak', 'Thomas J. Dishion', 'Charlotte E. Winter']",2012.0,"['1537-4416', '1537-4424']",10.0,3.0,99.0,112.0,https://scite.ai/reports/family-relationships-and-parental-monitoring-GvLMrx,Peer group_Developmental psychology_Psychology_Social connectedness_Sibling relationship_Sibling_Conduct disorder_Parental monitoring_Child rearing_Substance abuse_Clinical psychology,0.0,0.0,0.0
10.1038/nature10856,A universal model for mobility and migration patterns,,"['Filippo Simini', 'Marta C. González', 'Amos Maritan', 'Albert-László Barabási']",2012.0,"['0028-0836', '1476-4687']",10.0,4.0,684.0,698.0,https://scite.ai/reports/a-universal-model-for-mobility-jl8NVM,Econometrics_Phone_Bilateral trade_Population_Complex network_Probability and statistics_Complex system_Stochastic process_Gravity model of trade,0.0,0.0,0.0
10.1111/j.1460-9568.2011.07626.x,Neuroprotective effects and mechanisms of exercise in a chronic mouse model of Parkinson’s disease with moderate neurodegeneration,21375602.0,"['Yuen-Sum Lau', 'Gaurav Patki', 'Kaberi Das-Panja', 'Wei-Dong Le', 'S. Omar Ahmad']",2011.0,['0953-816X'],10.0,0.0,125.0,135.0,https://scite.ai/reports/neuroprotective-effects-and-mechanisms-of-QP9mP8,Psychology_Neurotrophic factors_Neuroscience_Glial cell line-derived neurotrophic factor_Neuroprotection_Parkinsonism_Neurodegeneration_Brain-derived neurotrophic factor_Parkinson's disease_Substantia nigra,0.0,0.0,0.0
10.1007/s11116-010-9284-y,Motivators and deterrents of bicycling: comparing influences on decisions to ride,,"['Meghan Winters', 'Gavin Davidson', 'Diana Kao', 'Kay Teschke']",2010.0,"['0049-4488', '1572-9435']",10.0,1.0,125.0,136.0,https://scite.ai/reports/motivators-and-deterrents-of-bicycling-vPLaOW,Business_Metropolitan area_Human factors and ergonomics_Transport engineering_Mode choice_Traffic noise_Accident prevention_Poison control_Injury control_Cycling,0.0,0.0,0.0
10.1057/palgrave.jibs.8400223,Who cares about corruption?,,['Alvaro Cuervo-Cazurra'],2006.0,"['0047-2506', '1478-6990']",10.0,1.0,202.0,213.0,https://scite.ai/reports/who-cares-about-corruption-Prd8wK,International trade_Economics_International business_Corruption_Country of origin_Convention_Economic cooperation_Foreign direct investment_Political corruption_Organizational culture,0.0,0.0,0.0
10.1111/j.1540-6261.2007.01258.x,The Takeover Deterrent Effect of Open Market Share Repurchases,,"['Matthew T. Billett', 'Hui Xue']",2007.0,['0022-1082'],10.0,1.0,87.0,98.0,https://scite.ai/reports/the-takeover-deterrent-effect-of-OammXa,Financial economics_Information asymmetry_Economics_Cash flow_Tobit model_Open market operation_Market share analysis_Latent variable_Quantile regression,0.0,0.0,0.0
10.1037/1528-3542.5.4.396,Sensation Seeking and the Aversive Motivational System.,,"['Shmuel Lissek', 'Johanna M. P. Baas', 'Daniel S. Pine', 'Kaebah Orme', 'Sharone Dvir', 'Emily Rosenberger', 'Christian Grillon']",2005.0,"['1931-1516', '1528-3542']",10.0,0.0,25.0,35.0,https://scite.ai/reports/sensation-seeking-and-the-aversive-WD3G9d,Sensation seeking_Moro reflex_Developmental psychology_Stimulus (physiology)_Psychology_Psychophysiology_Aversive Stimulus_Poison control_Anxiety_Anticipation,0.0,0.0,0.0
10.1353/dem.2004.0003,The Limits to Cumulative Causation: International Migration From Mexican Urban Areas,,"['Elizabeth Fussell', 'Douglas S. Massey']",2004.0,['1533-7790'],10.0,2.0,161.0,173.0,https://scite.ai/reports/the-limits-to-cumulative-causation-rrxDaV,Circular cumulative causation_Empirical research_Economics_Human capital_Internal migration_Population_Socioeconomics_Social capital_Developing country_Social network,0.0,0.0,0.0
10.1177/0363546504269937,Anterior Cruciate Ligament Injury in National Collegiate Athletic Association Basketball and Soccer: A 13-Year Review,,"['Julie Agel', 'Elizabeth A. Arendt', 'Boris Bershadsky']",2005.0,"['0363-5465', '1552-3365']",10.0,2.0,302.0,314.0,https://scite.ai/reports/anterior-cruciate-ligament-injury-in-KmWD3G,Basketball_Epidemiology_Physical therapy_Anterior cruciate ligament_Football_Athletes_Anterior Cruciate Ligament Injuries_Sports medicine_Medicine_Correlation and dependence,0.0,0.0,0.0
10.1046/j.1365-2915.2001.00284.x,"Olyset Net®
 efficacy against pyrethroid-resistant Anopheles gambiae
 and Culex quinquefasciatus
 after 3 years' field use in Côte d'Ivoire",,"[""R. N'Guessan"", 'F. Darriet', 'J. M. C. Doannio', 'F. Chandre', 'P. Carnevale']",2001.0,['0269-283X'],10.0,1.0,67.0,78.0,https://scite.ai/reports/olyset-net-r-efficacy-against-pyrethroid-resistant-9kbjA9,Biotechnology_Pyrethroid_Culex quinquefasciatus_Anopheles gambiae_Permethrin_Mansonia_Malaria vector_Cote d ivoire_Field conditions_Toxicology_Biology,0.0,0.0,0.0
10.1046/j.1365-2915.2001.00288.x,"Combined pyrethroid and carbamate ‘two-in-one’ treated mosquito nets: field efficacy against pyrethroid-resistant Anopheles gambiae
 and Culex quinquefasciatus",,"['P. Guillet', ""R. N'Guessan"", 'F. Darriet', 'M. Traore-Lamizana', 'F. Chandre', 'P. Carnevale']",2001.0,['0269-283X'],10.0,2.0,92.0,104.0,https://scite.ai/reports/combined-pyrethroid-and-carbamate-two-in-one-zKbXPb,Pyrethroid_Culex quinquefasciatus_Anopheles gambiae_Carbosulfan_Deltamethrin_Bifenthrin_Nuisance_Mansonia_Toxicology_Biology,0.0,0.0,0.0
10.1093/aler/ahg014,"Prison Conditions, Capital Punishment, and Deterrence",,['L. Katz'],2003.0,['1465-7260'],10.0,3.0,132.0,145.0,https://scite.ai/reports/prison-conditions-capital-punishment-and-KbPvzJ,Engineering_Actuarial science_Human factors and ergonomics_Occupational safety and health_Injury prevention_Prison_Poison control_Demographic economics_Suicide prevention_Deterrence theory_Panel data,0.0,0.0,0.0
10.1046/j.1365-313x.1998.00226.x,Expression of snowdrop lectin (GNA) in transgenic rice plants confers resistance to rice brown planthopper,,"['K. V. Rao', 'Keerti S. Rathore', 'Thomas K. Hodges', 'X. Fu', 'Eva Stoger', 'D. Sudhakar', 'Sarah Williams', 'Paul Christou', 'M. Bharathi', 'David P. Bown', 'Kevin\u2003S. Powell', 'Jacqui Spence', 'Angharad\u2003M. R. Gatehouse', 'John\u2003A. Gatehouse']",1998.0,"['0960-7412', '1365-313X']",10.0,1.0,174.0,185.0,https://scite.ai/reports/expression-of-snowdrop-lectin-gna-wKbkjr,Transgene_Genetically modified crops_Molecular biology_Genetically modified rice_Transformation (genetics)_Brown planthopper_Galanthus nivalis_Oryza sativa_Botany_Biology_Plant disease resistance,0.0,0.0,0.0
10.1257/aer.90.3.584,"A Time-Series Analysis of Crime, Deterrence, and Drug Abuse in New York City",,"['Hope Corman', 'H. Naci Mocan']",2000.0,['0002-8282'],10.0,2.0,95.0,107.0,https://scite.ai/reports/a-time-series-analysis-of-crime-4pA0AN,Empirical research_Economics_Crime control_Conviction_Aggregate data_Sanctions_Apprehension_Poison control_Deterrence theory_Criminology,0.0,0.0,0.0
10.1007/bf01207444,"Aphid deterrence by glucose esters in glandular trichome exudate of the wild tomato,Lycopersicon pennellii",,"['Joseph C. Goffreda', 'Martha A. Mutschler', 'Dirk A. Av�', 'Ward M. Tingey', 'John C. Steffens']",1989.0,"['0098-0331', '1573-1561']",10.0,0.0,82.0,92.0,https://scite.ai/reports/aphid-deterrence-by-glucose-esters-Y294mG,Horticulture_Aphid_Aphididae_Homoptera_Macrosiphum euphorbiae_Lycopersicon_Exudate_Acylsugar_Trichome_Botany_Biology,0.0,0.0,0.0
10.1093/geronj/44.1.s4,Stress and Religious Involvement Among Older Blacks,,"['N. Krause', 'T. Van Tran']",1989.0,['0022-1422'],10.0,0.0,87.0,97.0,https://scite.ai/reports/stress-and-religious-involvement-among-NdPgGm,Feeling_Psychology_Cognitive psychology_Mastery learning_Self-esteem_Personal control_Life stress_Outcome measures_Life events_Clinical psychology_Moderation,0.0,0.0,0.0
10.1016/0022-0531(82)90031-x,"Predation, reputation, and entry deterrence",,"['Paul Milgrom', 'John Roberts']",1982.0,['0022-0531'],10.0,1.0,477.0,488.0,https://scite.ai/reports/predation-reputation-and-entry-deterrence-rX1Y4d,Economic model_Information asymmetry_Economics_Microeconomics_Profit (economics)_Predatory pricing_Monopoly_Industrial relations_Reputation_Deterrence theory,0.0,0.0,0.0
10.1186/s12978-017-0323-4,Respectful maternity care in Ethiopian public health facilities,28511685.0,"['Ephrem D. Sheferaw', 'Eva Bazant', 'Hannah Gibson', 'Hone B. Fenta', 'Firew Ayalew', 'Tsigereda B. Belay', 'Maria M. Worku', 'Aelaf E. Kebebu', 'Sintayehu A. Woldie', 'Young-Mi Kim', 'T. van den Akker', 'Jelle Stekelenburg']",2017.0,['1742-4755'],10.0,7.0,55.0,72.0,https://scite.ai/reports/respectful-maternity-care-in-ethiopian-ejMRMDm,Public health_Cross-sectional study_Nursing_Health facility_Childbirth_Physical abuse_Verbal abuse_Multilevel model_Quality management_Medicine,0.0,0.0,0.0
10.1017/s0140525x11002160,Cognitive systems for revenge and forgiveness,,"['Michael E. McCullough', 'Robert Kurzban', 'Benjamin A. Tabak']",2013.0,"['0140-525X', '1469-1825']",9.0,0.0,210.0,219.0,https://scite.ai/reports/cognitive-systems-for-revenge-and-dYbrGM,Psychology_Empirical evidence_Future value_Harm_Adaptationism_Forgiveness_Aggression_Poison control_Social psychology_Evolutionary psychology,0.0,0.0,0.0
10.1136/bmjopen-2013-002703,Women's responses to information about overdiagnosis in the UK breast cancer screening programme: a qualitative study: Table 1,23610383.0,"['Jo Waller', 'Elaine Douglas', 'Katriina L Whitaker', 'Jane Wardle']",2013.0,"['2044-6055', '2044-6055']",9.0,0.0,54.0,63.0,https://scite.ai/reports/women-s-responses-to-information-about-3xO00W,Nonprobability sampling_Public health_Pathology_Qualitative research_Breast cancer screening_Overdiagnosis_Mammography_Family medicine_Focus group_Medicine_Thematic analysis,0.0,0.0,0.0
10.1111/jeea.12013,"Testing Enforcement Strategies In The Field: Threat, Moral Appeal And Social Information",,"['Gerlinde Fellner', 'Rupert Sausgruber', 'Christian Traxler']",2013.0,['1542-4766'],9.0,1.0,113.0,123.0,https://scite.ai/reports/testing-enforcement-strategies-in-the-eZnaM2,Economics_Law and economics_Appeal_Enforcement_Law enforcement_License_Salient_Detection risk_Social information_Public relations_Deterrence theory,0.0,0.0,0.0
10.1007/s10995-012-0965-3,‘A Normal Delivery Takes Place at Home’: A Qualitative Study of the Location of Childbirth in Rural Ethiopia,,"['Juliet Bedford', 'Meena Gandhi', 'Metasebia Admassu', 'Anteneh Girma']",2012.0,"['1092-7875', '1573-6628']",9.0,0.0,56.0,65.0,https://scite.ai/reports/a-normal-delivery-takes-place-DnaLwz,Health education_Public health_Nursing_Health care_Qualitative research_Health facility_Childbirth_Health policy_Family medicine_Medicine_Thematic analysis,0.0,0.0,0.0
10.1056/nejmc1204141,Effect of Abuse-Deterrent Formulation of OxyContin,,"['Theodore J. Cicero', 'Matthew S. Ellis', 'Hilary L. Surratt']",2012.0,"['0028-4793', '1533-4406']",9.0,1.0,194.0,204.0,https://scite.ai/reports/effect-of-abuse-deterrent-formulation-of-0kb1XZ,Psychiatry_Oxycodone_Heroin_Heroin dependence_Prescription opioid_Abuse deterrent_Medicine_Pharmacology,0.0,0.0,0.0
10.1057/ejis.2011.23,A review and analysis of deterrence theory in the IS security literature: making sense of the disparate findings,,"[""John D'Arcy"", 'Tejaswini Herath']",2011.0,"['0960-085X', '1476-9344']",9.0,0.0,83.0,92.0,https://scite.ai/reports/a-review-and-analysis-of-6kby8k,Positive economics_Rational choice theory_Soft systems methodology_Economics_Information system_Management information systems_Information security_Management science_Deterrence theory_Strategic information system_Information science,0.0,0.0,0.0
10.1105/tpc.111.088989,"Biosynthesis and Defensive Function of Nδ-Acetylornithine, a Jasmonate-Induced Arabidopsis Metabolite",21917546.0,"['Adewale M. Adio', 'Clare L. Casteel', 'Martin De Vos', 'Jae Hak Kim', 'Vijay Joshi', 'Baohua Li', 'Caroline Juéry', 'Josquin Daron', 'Daniel J. Kliebenstein', 'Georg Jander']",2011.0,"['1040-4651', '1532-298X']",9.0,0.0,73.0,82.0,https://scite.ai/reports/biosynthesis-and-defensive-function-of-RLAV39,Mutant_Arabidopsis thaliana_Jasmonate_Methyl jasmonate_Arabidopsis_Pseudomonas syringae_Capsella rubella_Nicotiana tabacum_Biochemistry_Botany_Biology,0.0,0.0,0.0
10.1038/cddis.2011.61,Transcription factors that mediate epithelial–mesenchymal transition lead to multidrug resistance by upregulating ABC transporters,21734725.0,"['M Saxena', 'M A Stephens', 'H Pathak', 'A Rangarajan']",2011.0,['2041-4889'],9.0,1.0,141.0,151.0,https://scite.ai/reports/transcription-factors-that-mediate-epithelial-mesenchymal-A2eyPe,Promoter_Multiple drug resistance_Chromatin immunoprecipitation_Molecular biology_FOXC2_ATP-binding cassette transporter_Cancer research_Epithelial–mesenchymal transition_Cell culture_Transcription factor_Biology,0.0,0.0,0.0
10.1111/j.1745-9125.2010.00191.x,Deterrence And Deterrability*,,['Bruce A. Jacobs'],2010.0,"['0011-1384', '1745-9125']",9.0,0.0,72.0,81.0,https://scite.ai/reports/deterrence-and-deterrability-mr8R4e,Situated_Sociology_Perception_Scholarship_Deterrence theory_Criminology,0.0,0.0,0.0
10.1104/pp.108.124784,The Transcript and Metabolite Networks Affected by the Two Clades of Arabidopsis Glucosinolate Biosynthesis Regulators,18829985.0,"['Sergey Malitsky', 'Eyal Blum', 'Hadar Less', 'Ilya Venger', 'Moshe Elbaz', 'Shai Morin', 'Yuval Eshed', 'Asaph Aharoni']",2008.0,"['0032-0889', '1532-2548']",9.0,0.0,142.0,151.0,https://scite.ai/reports/the-transcript-and-metabolite-networks-p1wNN3,Metabolic network_Gene_Metabolic pathway_Arabidopsis thaliana_Secondary metabolism_Jasmonic acid_Arabidopsis_Camalexin_Genetics_Biochemistry_Biology,0.0,0.0,0.0
10.1007/s00431-008-0811-1,Internet use and misuse: a multivariate regression analysis of the predictive factors of internet use among Greek adolescents,,"['Artemis Tsitsika', 'Elena Critselis', 'Georgios Kormas', 'Anastasia Filippopoulou', 'Despoina Tounissidou', 'Aliki Freskou', 'Theodora Spiliopoulou', 'Amalia Louizou', 'Eleftheria Konstantoulaki', 'Dimitrios Kafetzis']",2008.0,"['0340-6199', '1432-1076']",9.0,1.0,65.0,75.0,https://scite.ai/reports/internet-use-and-misuse-a-PnZaA0,Internet privacy_The Internet_Social relation_Multivariate statistics_Socialization_Internet use_Multivariate analysis_Addiction_Medicine_Internet access,0.0,0.0,0.0
10.1016/j.amepre.2005.08.039,The Availability and Cost of Healthier Food Alternatives,,"['Karen M. Jetter', 'Diana L. Cassady']",2006.0,['0749-3797'],9.0,0.0,206.0,215.0,https://scite.ai/reports/the-availability-and-cost-of-gVdWbK,Public policy_Agriculture_Total factor productivity_Business_Added sugar_Market basket_Average cost_Food environment_Whole grains_Agricultural economics,0.0,0.0,0.0
10.1257/000282804322970733,Do Police Reduce Crime? Estimates Using the Allocation of Police Forces After a Terrorist Attack,,"['Rafael Di Tella', 'Ernesto Schargrodsky']",2004.0,['0002-8282'],9.0,0.0,196.0,205.0,https://scite.ai/reports/do-police-reduce-crime-estimates-agd22b,Criminal justice_Judaism_Economics_Law_Terrorism_Law enforcement_Resource allocation_Natural experiment_National security_Deterrence theory_Criminology,0.0,0.0,0.0
10.1258/135581903322403281,Conspicuous consumption: characterizing high users of physician services in one Canadian province,,"['Robert Reid', 'Robert Evans', 'Morris Barer', 'Samuel Sheps', 'Kerry Kerluke', 'Kimberlyn McGrail', 'Clyde Hertzman', 'Nino Pagliccia']",2003.0,"['1355-8196', '1758-1060']",9.0,0.0,57.0,66.0,https://scite.ai/reports/conspicuous-consumption-characterizing-high-users-Ym6l2G,Advertising_Conspicuous consumption_Business_Marketing_Patient characteristics_Medical care_Physician services,0.0,0.0,0.0
10.1016/s0960-8524(03)00036-1,"Studies on effects of Pelargonium citrosa leaf extracts on malarial vector, Anopheles stephensi Liston",,"['D Jeyabalan', 'N Arul', 'P Thangamathi']",2003.0,['0960-8524'],9.0,0.0,37.0,46.0,https://scite.ai/reports/studies-on-effects-of-pelargonium-MW1yel,Larva_Pupa_Biting_Pelargonium_Geraniaceae_Anopheles stephensi_Toxicity_Traditional medicine_Botany_Fecundity_Biology,0.0,0.0,0.0
10.1111/1098-1616.00020,The Effect of Corporate Governance on the Use of Enterprise Risk Management: Evidence From Canada,,"['Anne E. Kleffner', 'Ryan B. Lee', 'Bill McGannon']",2003.0,"['1098-1616', '1540-6296']",9.0,1.0,116.0,126.0,https://scite.ai/reports/the-effect-of-corporate-governance-ArgDbe,Operational risk_Accounting_Business_Organizational structure_Stock exchange_Enterprise risk management_Operational risk management_Mail survey_Risk management_Corporate governance,0.0,0.0,0.0
10.1046/j.1365-2311.1998.00135.x,"Distribution and abundance of small insects and arachnids in relation to structural heterogeneity of grazed, indigenous grasslands",,"['P. Dennis', 'M. R. Young', 'I. J. Gordon']",1998.0,['0307-6946'],9.0,2.0,174.0,185.0,https://scite.ai/reports/distribution-and-abundance-of-small-AY3QYZ,Vegetation_Spatial heterogeneity_Ecology_Grassland_Grazing_Grazing pressure_Herbivore_Species diversity_Biology_Tussock,0.0,0.0,0.0
10.1111/j.1365-3032.1995.tb00001.x,Plant-odour-specific receptor neurones on the antennae of female and male Spodoptera littoralis,,"['P. Anderson', 'B. S. Hansson', 'J. Löfqvist']",1995.0,"['0307-6962', '1365-3032']",9.0,0.0,57.0,66.0,https://scite.ai/reports/plant-odour-specific-receptor-neurones-on-the-YvA4xD,Host (biology)_Receptor_Lepidoptera genitalia_Green leaf volatiles_Spodoptera littoralis_Noctuidae_Sensillum_Botany_Sex pheromone_Biology_Zoology,0.0,0.0,0.0
